binance-usd;bitcoin;cardano;cdai;ethereum;heco-peg-xrp;matic-network;metabusdcoin;oec-binance-coin;polkadot;solana;tether
0.999884;20351.859690;0.435276;0.022070;1376.130993;0.486749;0.849934;5.105080;283.046633;6.489958;34.388998;1.000295
0.999553;20385.718670;0.434816;0.022080;1370.876562;0.487552;0.846341;5.100310;284.628970;6.482762;34.341800;1.000570
1.000271;20295.528330;0.432394;0.022080;1364.817149;0.485869;0.842798;5.080970;284.933926;6.454015;34.033443;1.000203
1.000909;20202.922170;0.433121;0.022093;1369.243553;0.485881;0.849067;5.077450;283.545306;6.448669;34.097964;1.000495
1.001393;20235.158390;0.432086;0.022086;1360.320953;0.485071;0.847006;5.081600;284.860031;6.454199;34.041102;1.001193
0.999998;20158.433900;0.431606;0.022038;1359.827589;0.487106;0.845895;5.071070;285.190723;6.430202;33.972592;1.001172
1.000174;20102.643130;0.430011;0.022099;1359.020407;0.486986;0.840236;5.072580;283.681347;6.427788;33.995197;1.000304
1.000827;20131.875180;0.432115;0.022108;1369.692890;0.487402;0.842708;5.065020;282.314734;6.459529;34.126349;0.998738
0.998141;20233.124890;0.431613;0.022088;1365.612334;0.484303;0.839171;5.076160;285.214340;6.443321;34.009072;1.000777
1.004745;20205.993910;0.432872;0.022080;1373.017261;0.483624;0.843325;5.059250;283.271838;6.430939;34.011335;1.004688
1.002960;20240.158110;0.430360;0.022065;1369.924638;0.483035;0.847002;5.038430;284.866377;6.405236;34.022972;1.001390
0.999795;20092.017700;0.429203;0.022088;1359.579894;0.484295;0.840585;5.025480;284.102877;6.368065;33.797366;1.001870
1.003575;20071.178170;0.430715;0.022078;1364.350614;0.482654;0.846515;4.924380;284.056172;6.397875;33.907706;1.000376
1.001517;20081.986990;0.430664;0.022060;1361.964255;0.482933;0.845860;4.922070;283.169208;6.386962;33.691973;1.000689
0.998086;20127.843830;0.428864;0.022064;1357.796453;0.482821;0.840771;4.941240;282.524353;6.372247;33.685338;1.000201
0.999878;20021.832590;0.429174;0.022054;1359.992543;0.480842;0.838830;4.942990;281.019844;6.387033;33.646558;0.999648
0.999619;20020.071070;0.430034;0.022204;1362.989823;0.480192;0.840126;4.927720;281.330089;6.374263;33.684396;0.999943
1.000190;20035.099700;0.428130;0.022068;1353.991158;0.480869;0.837232;4.873700;280.494575;6.334495;33.465273;1.000976
1.000411;19947.235260;0.429223;0.022060;1352.546948;0.482019;0.836287;4.730280;282.320138;6.341080;33.438169;1.000740
1.000256;19922.671960;0.429270;0.022097;1351.427369;0.481594;0.833066;4.739990;279.170473;6.335205;33.365858;0.999884
0.999242;19949.051040;0.428633;0.022086;1356.521273;0.482904;0.837803;4.782070;280.194863;6.357023;33.419775;1.000282
0.999092;19983.014490;0.427531;0.022077;1352.371290;0.482197;0.835744;4.798630;282.008634;6.349250;33.452115;0.999725
1.000624;19978.144560;0.429238;0.022077;1358.315772;0.480544;0.843857;4.804140;281.071771;6.378321;33.777739;1.001004
1.000116;20042.561050;0.428936;0.022068;1357.843409;0.481272;0.844423;4.804930;280.311550;6.376070;33.682095;1.000947
0.998050;20008.439160;0.428167;0.022062;1354.095814;0.478545;0.841101;4.792440;280.241033;6.354947;33.460708;1.000713
1.000744;19974.607610;0.428763;0.022082;1355.906308;0.480520;0.841746;4.771230;282.667013;6.382097;33.512260;1.000055
0.999558;19983.837790;0.426742;0.022087;1350.334291;0.481811;0.837538;4.779750;281.195257;6.352284;33.261493;0.999973
1.000344;19866.408200;0.428360;0.022084;1356.778605;0.481291;0.840023;4.751570;280.826265;6.371201;33.361833;1.000156
0.999804;19937.603980;0.428908;0.022084;1356.662606;0.481619;0.844398;4.792520;279.155230;6.378331;33.432400;1.000738
0.999488;19989.253200;0.428399;0.022062;1356.590303;0.481991;0.845587;4.791940;281.439923;6.366261;33.306869;1.000152
1.000827;19973.438860;0.427747;0.022079;1356.539243;0.495015;0.845449;4.786740;279.915457;6.361846;33.278369;0.999905
1.001196;19986.501480;0.428512;0.022073;1356.011687;0.493491;0.845235;4.773090;281.625761;6.368722;33.303285;0.999638
1.002671;20015.467840;0.425974;0.022091;1339.210704;0.493447;0.840838;4.785690;283.072028;6.330681;32.934138;1.005917
0.997743;19714.931270;0.423457;0.022094;1332.639393;0.498773;0.836884;4.763750;283.491627;6.292001;32.841606;0.999352
0.999436;19575.372730;0.424989;0.022087;1339.872889;0.497964;0.839917;4.756550;283.023104;6.319039;33.026851;1.000267
0.999783;19635.406180;0.424441;0.022060;1334.540128;0.511563;0.837050;4.788360;281.518883;6.305800;32.892741;1.000641
0.999829;19568.564640;0.423919;0.022054;1322.171566;0.520245;0.831517;4.737420;281.036089;6.287931;32.880559;0.999675
0.998611;19378.996310;0.424009;0.022072;1323.932021;0.538052;0.829083;4.718430;279.121217;6.286023;32.856397;0.999849
1.002019;19433.643020;0.425298;0.022100;1324.894738;0.534615;0.828619;4.715930;278.322317;6.303039;32.918392;1.001640
1.000321;19457.308950;0.425415;0.022029;1330.834875;0.533632;0.826514;4.707720;283.436558;6.350696;32.941030;1.000108
1.000032;19504.713220;0.426655;0.022089;1330.188897;0.534644;0.824681;4.664820;285.752394;6.359512;32.997512;1.000465
1.000264;19502.611400;0.426379;0.022080;1327.267830;0.534616;0.822492;4.652360;285.686232;6.347957;32.931230;1.000592
1.000469;19483.476010;0.426433;0.022079;1328.227754;0.535119;0.823148;4.641020;284.628404;6.351761;32.976378;1.000705
1.000122;19512.648180;0.425734;0.022084;1328.338998;0.534759;0.822289;4.652970;284.380189;6.357181;32.944534;1.000269
0.999828;19507.936950;0.425413;0.022084;1329.495860;0.509009;0.823302;4.654490;284.294395;6.364454;32.946746;0.999843
1.000257;19529.940880;0.425586;0.022094;1328.626563;0.516471;0.822260;4.654160;285.597320;6.352515;32.949041;1.000198
1.000059;19507.185440;0.425396;0.022119;1326.678041;0.517656;0.816806;4.648850;286.169466;6.342591;32.844879;1.000119
1.000168;19496.273560;0.425282;0.022077;1324.554278;0.520418;0.817230;4.647700;283.105579;6.331897;32.840480;0.999874
1.000700;19494.514720;0.425352;0.022098;1325.451781;0.525361;0.818007;4.652350;287.295830;6.338366;32.819992;0.999533
1.000254;19496.545850;0.426245;0.022082;1328.289398;0.517616;0.820815;4.646580;285.304888;6.355880;32.894440;1.000541
1.000285;19527.316950;0.425853;0.022086;1327.055890;0.523904;0.817605;4.634440;285.190226;6.349861;32.886375;0.999975
1.000563;19497.729930;0.424666;0.022076;1325.451406;0.521571;0.818752;4.632360;286.469818;6.337701;32.838333;1.001020
1.000210;19488.682890;0.423632;0.022009;1324.054215;0.516202;0.817440;4.658430;284.561045;6.321298;32.698950;1.000170
1.001152;19467.124400;0.424237;0.022055;1326.476646;0.506780;0.817279;4.618860;285.312483;6.328691;32.796618;1.001301
0.998993;19479.602200;0.421177;0.022078;1311.154367;0.514884;0.810812;4.619250;285.099029;6.284657;32.530152;1.000370
1.000731;19319.725710;0.421386;0.022082;1312.643594;0.506226;0.811551;4.541890;284.927444;6.301095;32.534502;1.000040
1.000100;19369.085960;0.422221;0.022079;1315.913794;0.496862;0.814195;4.510830;284.348581;6.308857;32.611291;1.000243
1.000298;19419.398370;0.421327;0.022090;1313.212541;0.511270;0.813221;4.531580;286.633947;6.309301;32.573947;1.000350
0.998951;19405.792090;0.421409;0.022081;1310.419455;0.505287;0.811973;4.548000;284.606666;6.297999;32.514653;0.999854
1.000910;19379.968760;0.421558;0.022106;1310.262086;0.508314;0.811968;4.541410;285.986444;6.303823;32.525416;1.001407
1.000528;19395.163960;0.421119;0.022065;1311.199106;0.511580;0.810302;4.549850;286.361637;6.302765;32.529195;1.001844
1.000884;19383.750510;0.421846;0.022093;1313.186857;0.513229;0.810995;4.550590;285.853128;6.311919;32.559909;1.000971
0.999885;19380.883990;0.422209;0.022106;1314.816871;0.513564;0.813815;4.522780;285.443400;6.316392;32.599762;0.999858
1.000684;19409.815660;0.423073;0.022096;1317.735452;0.511667;0.817539;4.531210;286.211229;6.333548;32.749990;1.000265
1.000167;19432.523580;0.422197;0.022090;1315.844694;0.515819;0.819001;4.549440;284.775029;6.355014;32.734725;1.000431
1.000037;19417.812040;0.422189;0.022086;1315.382546;0.514381;0.817957;4.541960;284.896213;6.341910;32.691467;1.000361
1.000280;19392.857080;0.422381;0.022097;1317.098982;0.511295;0.818447;4.539010;286.272062;6.355623;32.698956;1.000134
0.999341;19419.311000;0.422310;0.022078;1319.594550;0.512106;0.819458;4.544850;286.710178;6.361412;32.723224;0.998228
0.998739;19448.573370;0.423807;0.022076;1323.821245;0.514250;0.825565;4.572290;283.819335;6.399113;32.812165;1.000130
0.998992;19476.837150;0.423537;0.022074;1326.339833;0.524882;0.828054;4.581030;286.074090;6.403179;33.034626;1.000059
1.000370;19493.591910;0.423870;0.022089;1324.387445;0.525245;0.825549;4.549600;286.555509;6.393427;32.969144;1.000928
1.000535;19492.974810;0.423929;0.022062;1326.466985;0.529851;0.827323;4.544470;286.858786;6.412315;33.099747;1.000750
1.000370;19526.956840;0.424160;0.022059;1326.632161;0.529348;0.829432;4.561610;287.153482;6.459812;33.106965;1.000194
1.000387;19538.645100;0.423605;0.022054;1326.331039;0.540638;0.827141;4.564760;285.932899;6.486442;33.087418;1.000195
1.000415;19508.479870;0.423861;0.022091;1325.594514;0.541720;0.827064;4.562590;286.007122;6.481967;33.103119;1.000765
1.000498;19507.747320;0.423473;0.022057;1324.831678;0.537411;0.825351;4.563910;287.545188;6.478519;33.031736;0.999598
1.000981;19503.271600;0.422854;0.022093;1319.721823;0.534204;0.824066;4.580920;287.984095;6.472937;32.914710;1.000202
1.000705;19465.042470;0.423733;0.022070;1320.900214;0.536662;0.823899;3.917900;286.751852;6.468736;32.961434;1.000435
0.999834;19480.583200;0.423720;0.022094;1320.226259;0.533771;0.822038;3.925890;290.198940;6.459144;32.908074;0.999633
1.000696;19460.935210;0.422951;0.022061;1319.205574;0.538598;0.820250;3.920390;287.692096;6.453060;32.791540;1.000541
1.000563;19431.764530;0.423429;0.022048;1322.629412;0.530102;0.825661;3.946340;288.336027;6.477618;32.901151;1.000250
1.000684;19435.522860;0.424535;0.022056;1327.929470;0.529659;0.835020;3.950290;291.728588;6.508624;33.170250;0.998269
1.000115;19446.743740;0.425168;0.022115;1331.213525;0.519729;0.834137;3.867240;290.531502;6.519714;33.162666;0.999974
1.000147;19505.908370;0.424686;0.022131;1324.511844;0.517061;0.832444;3.800780;295.457418;6.488997;33.169919;1.000358
1.000323;19471.866730;0.424235;0.022074;1322.237066;0.511522;0.830873;3.813200;291.695286;6.442431;33.053844;0.999636
1.001029;19443.480390;0.424679;0.022069;1325.127085;0.511476;0.833399;3.819250;292.085308;6.468138;33.082539;1.000199
0.999734;19474.756430;0.422404;0.022074;1318.384117;0.514525;0.828342;3.820690;292.249300;6.422342;32.900684;1.000256
0.999405;19406.733180;0.421508;0.022089;1314.586706;0.509861;0.827879;3.811490;292.249300;6.397714;32.823075;0.999838
0.999773;19390.384610;0.422195;0.022069;1317.791358;0.510843;0.828714;3.809100;294.449745;6.414035;32.920939;1.000426
0.999937;19426.356490;0.415599;0.022058;1306.841775;0.507556;0.818132;3.810960;296.768848;6.308130;32.546284;1.000321
1.002075;19235.368640;0.416949;0.022090;1312.832000;0.512168;0.823176;3.763250;293.737799;6.360380;32.739318;0.998414
0.999691;19345.037750;0.417727;0.022075;1311.555379;0.512085;0.822239;3.780470;294.779180;6.343710;32.612042;1.000167
0.999368;19304.647720;0.417074;0.022083;1314.878799;0.503536;0.823589;3.785120;292.816426;6.359752;32.734232;1.000045
1.000956;19338.367620;0.417313;0.022073;1317.191496;0.487000;0.837067;3.789340;292.467504;6.382863;32.823106;1.000472
0.999528;19395.477510;0.417149;0.022070;1311.360439;0.477486;0.832800;3.799250;294.049474;6.361238;32.558415;0.998890
0.998611;19325.749990;0.415547;0.022065;1306.461910;0.467286;0.831571;3.788310;297.966822;6.335123;32.456633;1.002342
1.000195;19252.718250;0.416470;0.022066;1309.701325;0.484071;0.838009;3.781340;294.318735;6.350373;32.648382;1.000232
1.001226;19280.690470;0.414760;0.022078;1304.508110;0.484347;0.836336;3.759190;293.436449;6.334071;32.462489;1.001445
0.997700;19202.755870;0.414398;0.022052;1314.169219;0.487177;0.836706;3.739780;295.620853;6.372290;32.580626;0.997101
1.000360;19350.334500;0.415119;0.022067;1308.233287;0.514156;0.836478;3.752770;293.725033;6.345081;32.499710;1.000482
1.000501;19225.483590;0.414633;0.022080;1308.379794;0.501687;0.836541;3.735540;293.725033;6.354901;32.489201;0.999825
1.000175;19223.734040;0.412652;0.022080;1307.391713;0.496785;0.836447;3.747560;293.445385;6.351897;32.488702;0.999964
1.000462;19234.290970;0.410904;0.022025;1306.023379;0.482448;0.838410;3.749950;291.158219;6.347462;32.415745;1.000888
1.000137;19248.997330;0.405821;0.022025;1293.237786;0.498828;0.825490;3.756030;289.768846;6.298620;32.095412;0.999967
0.999263;19139.304350;0.402073;0.022092;1291.241113;0.492593;0.816177;3.715760;291.246080;6.261376;31.969713;1.000077
1.000292;19142.694770;0.393742;0.022095;1278.855876;0.492436;0.802412;3.709490;290.446958;6.191985;31.518085;1.000721
1.000534;19034.267200;0.393550;0.022095;1277.656389;0.491246;0.799406;3.669130;289.452042;6.190067;31.574055;1.001402
1.000208;19034.306020;0.395242;0.022093;1279.161538;0.491483;0.802485;3.668550;291.185752;6.185622;31.448285;1.000161
1.000135;19053.599420;0.396259;0.022077;1278.820352;0.483917;0.805146;3.672520;289.601855;6.194921;31.428792;1.000089
1.000100;19051.314740;0.396327;0.022098;1276.607606;0.474261;0.803419;3.680860;292.477428;6.189760;31.348759;1.000022
0.999557;19037.570590;0.396493;0.022088;1275.350680;0.471512;0.804203;3.676180;291.698600;6.185814;31.389830;1.000307
1.001359;19034.438370;0.397911;0.022065;1280.035918;0.493798;0.807661;3.675630;292.773398;6.200269;31.569086;1.000416
0.999519;19091.626930;0.396849;0.022108;1284.203659;0.486069;0.806276;3.699910;294.039181;6.201559;31.571579;0.999915
0.999571;19085.271440;0.396850;0.022108;1284.819018;0.482686;0.806083;3.694960;292.717566;6.202566;31.498305;1.000032
0.999566;19108.810540;0.395226;0.022075;1279.977327;0.478703;0.801443;3.694950;290.834595;6.170500;31.351674;0.999615
1.000578;19054.283770;0.396317;0.022092;1283.574701;0.482560;0.800597;3.706030;292.672494;6.183610;31.422525;1.000157
1.000823;19092.778770;0.398807;0.022072;1287.685400;0.482640;0.803871;3.717350;292.677430;6.199137;31.522222;1.001962
0.997425;19171.655560;0.398605;0.022071;1284.035199;0.498761;0.798477;3.720640;291.203917;6.221862;31.512665;1.001366
0.999829;19201.583300;0.397141;0.022082;1277.463925;0.491943;0.792788;3.727730;294.528768;6.193893;31.317022;1.005515
1.000472;19037.407230;0.397384;0.022104;1285.900627;0.497505;0.796470;3.696710;296.343598;6.192033;31.385123;0.999643
1.002059;19061.206900;0.400183;0.022074;1295.924752;0.485259;0.801457;3.698780;295.326038;6.238258;31.605580;1.000602
1.001212;19174.818520;0.401555;0.022082;1296.588014;0.478873;0.800723;3.719330;294.607732;6.242459;31.775242;1.000738
1.000564;19173.263130;0.399277;0.022083;1291.401557;0.477925;0.801274;3.723240;293.895691;6.227960;31.690364;0.999826
0.997749;19135.670410;0.394403;0.022114;1280.494302;0.481443;0.793572;3.717070;293.528418;6.187995;31.390453;0.999510
1.000466;18987.394560;0.392940;0.022080;1282.899116;0.484521;0.792074;3.705950;294.367627;6.196119;31.212695;1.000332
1.001193;19015.014240;0.394268;0.022084;1284.376738;0.476078;0.795135;3.610390;293.125568;6.193756;31.303523;1.000280
0.999981;19045.069070;0.393085;0.022082;1276.541227;0.492282;0.792801;3.616720;297.287678;6.171834;31.177095;0.999636
1.000734;19007.621510;0.393103;0.022077;1281.177839;0.497514;0.793373;3.604850;294.873111;6.193333;31.308187;0.999965
1.001242;19046.649860;0.390984;0.022080;1280.002846;0.507481;0.790864;3.612070;294.665353;6.180081;30.788288;1.000386
1.000214;19060.702790;0.393699;0.022064;1287.277058;0.507868;0.795087;3.632950;293.843876;6.205917;31.045742;1.000178
0.999650;19105.290720;0.393056;0.022085;1283.611593;0.507972;0.792353;3.650640;290.664596;6.173398;30.912115;1.000198
0.999933;19046.225210;0.392516;0.022076;1282.712537;0.508463;0.790807;3.640920;290.827301;6.175320;30.867199;0.999625
1.000634;19050.729530;0.391590;0.022091;1284.170604;0.508960;0.790514;3.637550;292.378528;6.184304;30.945135;1.000079
1.000223;19052.305220;0.393404;0.022091;1291.370302;0.509887;0.795383;3.592400;289.268877;6.215840;31.191586;1.000225
1.000177;19104.047090;0.393408;0.022073;1293.203150;0.508887;0.794679;3.598090;291.070401;6.213646;31.269671;1.000546
0.999658;19120.268940;0.394468;0.022068;1296.897062;0.510058;0.797637;3.595490;290.652422;6.216266;31.303878;0.999591
0.999710;19154.965280;0.394202;0.022075;1295.128100;0.510479;0.796517;3.579570;291.117600;6.204142;31.253713;0.999858
0.999946;19104.156410;0.394507;0.022073;1296.892631;0.509911;0.798920;3.562680;292.368473;6.209028;31.308696;0.999254
1.000820;19124.597560;0.395018;0.022074;1303.367590;0.509070;0.800391;3.573730;290.269411;6.227523;31.385658;1.000422
1.000174;19184.242470;0.394621;0.022068;1300.575916;0.507678;0.798248;3.581710;286.998958;6.216541;31.307461;1.000718
0.999897;19159.736180;0.393612;0.022068;1299.731486;0.509090;0.797321;3.572790;284.861725;6.215107;31.281558;1.001083
1.001539;19140.389320;0.390194;0.022086;1293.709718;0.508435;0.792569;3.563230;286.671086;6.173211;31.086391;1.000579
1.000889;19079.946720;0.392203;0.022092;1300.354188;0.508978;0.794308;3.550290;287.004428;6.201431;31.205046;1.000823
1.000180;19133.682870;0.390812;0.022094;1297.421548;0.508639;0.792227;3.558410;286.474743;6.188694;31.214509;1.000126
1.000201;19100.722390;0.391670;0.022049;1298.330600;0.509358;0.793692;3.550270;288.869066;6.184357;31.247963;0.999516
0.999620;19126.127170;0.391291;0.022088;1294.940440;0.509077;0.791194;3.561030;288.180265;6.168230;31.128148;1.000107
1.002444;19105.136180;0.387141;0.022085;1292.118780;0.509665;0.784704;3.548730;286.240874;6.140741;30.930828;0.999733
1.000691;19076.105090;0.387366;0.022090;1296.962294;0.509740;0.787497;3.556370;285.143362;6.157242;31.086889;1.000168
1.000177;19125.671770;0.386981;0.022079;1297.852717;0.510703;0.788262;3.575500;284.052538;6.163573;31.113137;0.999311
0.999798;19144.654320;0.385932;0.022034;1298.585215;0.510144;0.786892;3.573230;286.339302;6.154771;31.190617;0.999822
1.000430;19147.918310;0.384485;0.022077;1300.476084;0.509818;0.788581;3.574340;285.609566;6.167960;31.199747;1.000091
0.999139;19187.534820;0.381131;0.022030;1295.718533;0.509662;0.787598;3.583650;286.875811;6.166163;31.156308;0.999542
0.999918;19169.466870;0.381282;0.022075;1294.894686;0.508624;0.784329;3.572020;291.816972;6.173209;31.164821;1.000087
0.999859;19152.894120;0.381701;0.022040;1296.341634;0.508309;0.786209;3.573430;290.582299;6.166614;31.139513;1.000721
1.000058;19142.083280;0.377820;0.022060;1293.327962;0.507958;0.778701;3.572390;288.397077;6.126249;30.998461;1.000011
1.000398;19104.069230;0.374877;0.022075;1286.367556;0.507999;0.767771;3.561690;289.482282;6.078432;30.779368;1.000088
0.999852;19069.122560;0.374901;0.021992;1286.621807;0.508421;0.769839;3.534970;291.468236;6.094173;30.778365;1.000026
1.000398;19091.685530;0.373772;0.022096;1284.007440;0.506216;0.764183;3.588980;290.044667;6.089674;30.615151;1.000607
1.000271;19088.433940;0.373597;0.022108;1288.581836;0.505934;0.765099;3.580050;289.799485;6.091249;30.658461;1.000277
0.999589;19102.072820;0.367681;0.022046;1283.064942;0.506317;0.752098;3.585280;290.822269;6.041521;30.389333;0.999867
0.999761;19052.791460;0.361699;0.022103;1277.765672;0.506169;0.740034;3.546980;290.529000;5.899108;29.767816;1.000145
1.000243;19000.771850;0.363746;0.022087;1278.453074;0.496997;0.742082;3.520040;289.636299;5.906025;29.733373;1.000113
0.999090;19013.987710;0.361142;0.022061;1272.854339;0.499187;0.735676;3.539740;290.398279;5.909663;29.348611;0.999758
1.000472;18971.826740;0.357073;0.022090;1242.337866;0.495828;0.733851;3.534340;291.478764;5.855354;28.904109;0.999045
0.997853;18668.438010;0.362540;0.022126;1243.858321;0.489358;0.738288;3.459100;289.775873;5.875388;28.922846;1.000745
1.001515;18738.263950;0.362403;0.022095;1216.502638;0.490670;0.739036;3.497150;291.495096;5.835129;28.502481;1.000300
1.003088;18372.467620;0.365872;0.022099;1224.027126;0.504142;0.744346;3.477690;291.158656;5.885369;28.948708;1.000997
1.004626;18446.249620;0.369779;0.022083;1231.907526;0.509114;0.750513;3.468110;294.044493;5.930159;29.225487;1.003702
1.003922;18549.442650;0.376024;0.022082;1257.609503;0.510135;0.762049;3.527390;291.816333;6.013003;29.650783;0.998697
1.006336;18956.623310;0.378097;0.022111;1268.178737;0.515206;0.769416;3.602140;289.634438;6.051862;30.030085;1.002238
0.999716;19134.293270;0.375692;0.022096;1276.329739;0.515574;0.771289;3.639980;286.746212;6.057600;30.184710;1.000676
0.996367;19162.663440;0.375529;0.022086;1283.269405;0.516376;0.775906;3.635430;288.112867;6.099104;30.622286;0.997727
1.001568;19345.901530;0.375823;0.022089;1295.921791;0.516005;0.778927;3.684220;290.306507;6.119605;30.589589;1.000437
1.000393;19375.020320;0.380474;0.022087;1294.771991;0.517427;0.782108;3.669370;290.002386;6.132944;30.639611;1.000782
0.999930;19397.389410;0.380462;0.022122;1294.133993;0.516026;0.782345;3.675920;289.157547;6.130495;30.685235;0.999524
0.999888;19417.047290;0.379190;0.022052;1291.360043;0.516485;0.780738;3.686690;286.960205;6.136335;30.589728;0.999495
0.999483;19416.431530;0.377297;0.022086;1286.977219;0.528625;0.777098;3.689620;285.645333;6.108930;30.477512;0.999605
1.000328;19387.465660;0.379717;0.022086;1292.007807;0.528742;0.781254;3.668940;289.291471;6.119739;30.771397;0.999751
1.001731;19427.734140;0.387360;0.022086;1327.917178;0.527474;0.800349;3.677220;279.823465;6.242526;31.655817;1.001039
0.998806;19872.748770;0.387670;0.022086;1331.684396;0.527384;0.800447;3.780100;278.169433;6.233285;31.589047;1.001707
1.000103;19805.442410;0.387704;0.022064;1329.417700;0.527640;0.800881;3.723440;279.679898;6.236850;31.630622;1.000567
0.999541;19823.376420;0.386747;0.022141;1328.100052;0.527301;0.802783;3.720780;280.680601;6.235404;31.803561;1.000155
0.999076;19813.481690;0.385004;0.022128;1325.876239;0.522799;0.805851;3.716900;280.527334;6.233510;31.699857;1.000165
1.000473;19821.016580;0.384224;0.022050;1326.935367;0.522213;0.808404;3.714560;280.378309;6.227896;31.575790;1.000205
1.000277;19806.696600;0.382313;0.022075;1321.861459;0.522007;0.809776;3.719760;279.700211;6.205100;31.358555;1.000569
1.001054;19647.436470;0.381218;0.022081;1321.757847;0.523872;0.813906;3.700620;279.548313;6.205332;31.273892;1.000245
1.001127;19608.087020;0.382438;0.022088;1328.440073;0.521753;0.809002;3.701060;279.237586;6.211629;31.328620;0.997778
1.001516;19636.059680;0.381846;0.022078;1328.990612;0.526763;0.808054;3.701240;280.648819;6.209141;31.348925;0.999619
1.000233;19673.634460;0.379473;0.022075;1325.137168;0.522692;0.806438;3.712490;278.637271;6.187068;31.225572;0.999694
1.000472;19626.356690;0.383468;0.022079;1336.205021;0.517706;0.819027;3.700860;279.154192;6.245519;31.663395;0.999750
0.995348;19781.891390;0.380694;0.022075;1329.571902;0.515676;0.813770;3.718830;279.062090;6.202614;31.465418;0.999370
1.000862;19637.695110;0.375864;0.022081;1320.307303;0.514202;0.805209;3.677730;282.766917;6.150207;31.079684;1.000612
0.999954;19458.010820;0.372920;0.022071;1311.354379;0.514852;0.799752;3.657500;281.762378;6.114919;30.893277;1.000375
0.999309;19371.361030;0.370974;0.022076;1305.018820;0.510989;0.795633;3.636180;280.137889;6.080640;30.669113;0.999916
1.000704;19312.782330;0.370376;0.022104;1308.133909;0.511681;0.794285;3.630060;281.860625;6.083628;30.508839;0.999781
0.997181;19353.721950;0.367859;0.022084;1298.945373;0.510735;0.788559;3.622870;280.707213;6.052581;30.207370;1.000191
1.003922;19198.915510;0.367054;0.022077;1304.499058;0.509569;0.788364;3.623400;277.966138;6.062262;30.272276;1.000704
1.000017;19223.574230;0.365802;0.022085;1302.496785;0.509919;0.787412;3.647150;279.383516;6.063150;30.236198;1.000188
0.998551;19185.195600;0.361396;0.022076;1291.418538;0.510942;0.780543;3.636990;279.324584;6.023882;29.776586;0.999353
1.000094;19117.960840;0.365885;0.022098;1295.644968;0.510895;0.784020;3.599850;279.831942;6.028791;29.911145;1.000121
1.000864;19154.821360;0.366973;0.022090;1297.712385;0.510610;0.793573;3.629660;279.708541;6.048297;30.021207;1.000465
0.999172;19194.643190;0.366502;0.022078;1296.795763;0.510816;0.796812;3.640000;280.136079;6.052546;30.006065;0.999221
0.999626;19191.380030;0.367562;0.022077;1299.507062;0.511199;0.793748;3.639380;280.017832;6.052700;30.026174;1.000099
1.001041;19185.362170;0.367659;0.022086;1298.269869;0.510771;0.802688;3.637750;279.787930;6.057724;30.050215;1.000204
1.000352;19191.564670;0.368705;0.022093;1300.285571;0.510692;0.803239;3.643680;281.230941;6.063488;30.067955;1.000144
0.999997;19204.306820;0.368928;0.022090;1298.644716;0.510303;0.799371;3.624910;279.443967;6.062464;30.156455;1.000057
0.999983;19189.266280;0.369033;0.022076;1295.629818;0.510199;0.801326;3.535480;281.934613;6.087964;30.077977;1.000256
0.999934;19174.704930;0.367011;0.022070;1293.163234;0.508986;0.799719;3.535970;279.475006;6.072087;29.873578;0.999898
0.999805;19169.195340;0.367691;0.022073;1294.270623;0.508701;0.801778;3.533100;280.125709;6.081486;30.040763;0.999762
0.999812;19161.585770;0.363744;0.022122;1283.478435;0.509641;0.793528;3.539380;277.856573;6.050159;29.801053;1.001720
1.000226;19106.192370;0.363757;0.022072;1281.299445;0.509906;0.793667;3.521210;279.647195;6.039150;29.734784;1.000260
1.000718;19107.401070;0.365557;0.022075;1284.612864;0.510716;0.795803;3.533590;280.544736;6.063177;29.877952;1.000200
1.000350;19148.979190;0.367681;0.022097;1286.462888;0.508726;0.798042;3.541820;278.773295;6.073525;29.959407;0.999634
1.000245;19155.117810;0.368513;0.022086;1287.140482;0.509668;0.799244;3.547180;279.225191;6.085675;29.908011;1.000086
1.001994;19182.691530;0.368122;0.022099;1288.774096;0.509281;0.801657;3.537010;281.441623;6.079858;29.926093;1.000961
1.000235;19126.116120;0.368067;0.022104;1288.394410;0.509129;0.799764;3.546630;280.899698;6.076447;30.012166;1.000212
1.000032;19147.511210;0.366815;0.022078;1286.503451;0.508786;0.800154;3.548650;278.977179;6.076324;29.946567;1.000000
0.999915;19133.660230;0.365606;0.022071;1285.355965;0.509047;0.798385;3.549360;277.285469;6.065522;29.923174;1.000430
0.999872;19130.721980;0.364991;0.022080;1283.452634;0.508386;0.796408;3.523090;278.260801;6.040900;29.852808;0.999902
0.999841;19109.447580;0.366631;0.022088;1284.938824;0.508229;0.794770;3.516150;278.443577;6.058834;29.869917;1.000554
1.000375;19128.201870;0.366836;0.022080;1282.907613;0.507720;0.797181;3.525140;278.812685;6.070965;29.866038;1.000256
1.000017;19101.504980;0.366393;0.022084;1280.773948;0.507592;0.797194;3.522590;280.618625;6.085437;29.780006;1.000159
1.000071;19095.300860;0.364722;0.022091;1276.134484;0.507812;0.794282;3.515270;278.600006;6.069203;29.679688;0.999952
0.999670;19074.771420;0.363613;0.022084;1273.758041;0.509095;0.793055;3.507100;280.193880;6.064421;29.700439;1.000400
